Competitor;100m_dev;Long_Jump_dev;Shot_Put_dev;High_Jump_dev;400m_dev;Discus_Throw_dev;Pole_Vault_dev;Javelin_Throw_dev;1500m_dev
Tong Haibin;-1.105012583;-0.070748751;-0.99784366;-1.406283175;-2.335827697;-1.382946299;-0.563930086;-0.356183043;-1.357450933
Arnulf Pilhatsch;-1.375985186;-1.864527258;-0.136305873;-1.034059351;-3.046633667;-1.415280399;-2.572221584;-0.827239071;-1.357450933
Jerzy P?awczyk;-1.375985186;-2.061405387;-1.661460604;-0.935529516;-1.974189572;-0.531481682;-1.693171433;-1.052953417;-1.357450933
Trey Hardee;1.772458388;1.023018631;1.260782431;0.235880754;0.420104223;1.505566581;0.842550155;-0.061773026;-1.400290224
J¢n Arnar Magn£sson;0.95954058;0.749576786;1.016291978;0.531470262;1.180791314;1.042111156;0.632930504;0.222823324;-1.400290224
J¢n Arnar Magn£sson;0.895023294;1.843344168;1.330636846;0.33441059;0.794212629;-0.046470191;0.632930504;0.419096668;-1.400290224
Sascha MÑder;-0.356612062;0.323007507;0.527311072;-0.749417603;-0.49022623;1.527122647;0.430072777;0.792016023;-1.400290224
Gonzalo Barroilhet;-0.666295036;-0.803572897;-0.066451457;0.33441059;-1.724783968;1.19300362;1.052169807;-0.738916066;-1.400290224
Rifat Artikov;-0.472743177;-2.127031429;1.237497626;0.640947857;-0.689750713;0.395429168;0.22721505;0.173754987;-1.400290224
Attila Szab¢;-0.304998233;-0.048873403;0.096542178;-0.650887768;-0.440345109;0.179868505;0.024357323;0.517233341;-1.400290224
Darwin Col¢n;-0.253384403;-2.105156082;-1.510109371;-2.2383129;-1.612551446;-0.45603545;-2.903555872;-2.004879139;-1.400290224
Chris Huffins;1.914396418;1.296460477;0.946437563;1.560559658;0.23305002;1.257671819;0.430072777;-0.365996711;-1.451697374
Chris Huffins;1.862782589;1.077707;0.655377499;0.936537365;0.20810946;1.042111156;0.024357323;0.340587331;-1.451697374
Rifat Artikov;0.378885003;-1.055139395;1.214212821;1.04601496;0.133287779;0.783438361;0.430072777;0.870525361;-1.451697374
Rickey Moody;0.843409465;0.99020561;-0.07809386;0.531470262;-0.702220993;0.891218692;-0.665358949;0.409283001;-1.451697374
Hadi Sepehrzad;0.81760255;-0.595757094;1.644981714;-0.256768425;-0.003885303;1.516344614;-0.374596207;-0.689847729;-1.451697374
Hengjun Zhu;0.727278349;-0.464505009;-0.555432364;-0.256768425;0.133287779;-0.024914124;0.430072777;0.055990981;-1.451697374
William Frullani;0.120815857;-0.289502227;-0.555432364;0.739477693;-0.041296144;0.255314737;0.024357323;-0.01270469;-1.451697374
Haifeng Qi;-0.330805147;-0.409816639;-0.299299508;-0.256768425;-0.377993708;1.085223289;-0.563930086;0.438724003;-1.451697374
Sergiy Blonskyy;-0.498550092;0.10425403;0.247893411;-1.406283175;-1.350675563;-0.499147582;1.052169807;0.075618315;-1.451697374
Mikhail Volk;-0.782426152;-0.72700918;0.026687763;0.235880754;-1.462908084;-1.512282697;-1.328027525;0.90978003;-1.451697374
Rune Persson;-1.105012583;-2.083280734;-0.473935546;-2.052200988;-1.86195705;-1.070383338;-5.317562824;-0.238419037;-1.451697374
Chris Huffins;1.914396418;1.898032537;0.469099059;1.451082063;0.694450387;1.785795442;-0.17173848;-0.444506049;-1.494536665
Ramil Ganiyev;0.701471435;1.788655799;0.306105423;0.936537365;-0.415404549;0.169090472;1.471409109;-0.837052738;-1.494536665
William Motti;-1.079205669;0.027690313;1.644981714;1.451082063;-1.16362136;1.484010515;0.22721505;1.47897273;-1.494536665
Yunior D°az;0.753085264;0.99020561;0.329390229;0.235880754;1.330434676;0.287648837;-0.374596207;-0.346369376;-1.494536665
Jagan Hames;-0.279191318;0.323007507;0.06161497;1.243074631;-0.627399312;0.751104261;0.024357323;-0.140282364;-1.494536665
Luiggy Llanos;0.236946973;0.804265155;0.480741461;-1.034059351;-0.253290907;0.363095069;-0.17173848;0.350400998;-1.494536665
Sergiy Blonskyy;-0.472743177;-0.573881747;0.783443927;-0.83699968;-1.213502481;0.169090472;1.052169807;0.958848367;-1.494536665
Pavel Dubitskiy;-0.395322433;0.213630768;-0.380796326;1.144544796;-1.263383601;0.136756373;0.22721505;0.134500319;-1.494536665
Krzysztof Andrzejak;0.985347495;0.508947962;0.038330165;0.33441059;-0.053766424;-0.844044643;0.22721505;-0.817425404;-1.494536665
Madis Kallas;-0.304998233;0.137067052;0.480741461;0.33441059;-1.063859118;-0.035692157;0.22721505;-0.886121074;-1.494536665
Cory Holman;1.5272927;0.454259593;-1.067698075;1.560559658;-0.739631834;-1.264387935;-0.469263147;-1.465127441;-1.494536665
Patrick Vetterli;-0.717908865;-0.672320811;0.131469386;0.235880754;-0.839394075;0.64332393;-0.563930086;0.772388689;-1.494536665
J¢zsef B†k†i;-0.279191318;0.24644379;0.259535813;-0.749417603;-1.275853882;0.923552792;-0.760025889;0.507419674;-1.494536665
JÇrÇmy Solot;-0.717908865;-0.49731803;-0.567074766;-0.552357932;-0.639869592;-0.671596112;-0.374596207;-1.023512416;-1.494536665
Leonid Andreev;-1.479212844;-1.164516133;-1.160837295;-0.749417603;-1.325735002;-1.016493173;-0.760025889;-0.611338392;-1.494536665
Oto Rebula;-1.375985186;-2.684852794;-1.405327748;-2.94991727;-3.283568991;-1.00571514;-2.396411554;-2.279661822;-1.494536665
Roland Itoua;-1.582440502;-2.739541163;-1.253976515;-2.325894976;-2.385708818;-1.835623691;-5.317562824;0.203195989;-1.494536665
Avery Anderson;0.778892178;0.530823309;-0.380796326;1.451082063;0.582217865;-0.348255118;-0.17173848;-1.484754776;-1.545943814
Lars Albert;-0.253384403;0.027690313;1.481988079;0.038821083;-0.702220993;0.287648837;0.741121292;0.713506686;-1.545943814
Jason Dudley;-0.356612062;-0.387941292;0.98136477;-0.256768425;-0.253290907;1.688793144;0.430072777;0.183568655;-1.545943814
Volodymyr Shatkovskiyy;0.120815857;-0.49731803;0.341032631;-0.256768425;0.644569266;0.923552792;-0.17173848;0.085431982;-1.545943814
Chris Boyles;-0.937267639;-0.595757094;-0.229445093;1.352552227;-0.989037437;0.363095069;0.430072777;0.703693018;-1.545943814
Willem Coertzen;0.056298571;0.432384245;-1.125910088;-0.256768425;-0.091177264;-0.488369549;-1.328027525;0.988289368;-1.545943814
Tadeusz Grzegorzewski;-0.834039981;-1.361394262;-0.799922817;-2.512006888;-1.812075929;-0.024914124;-0.760025889;0.055990981;-1.545943814
Bryan Clay;2.017624076;1.351148846;1.156000808;0.936537365;0.557277305;2.216916768;0.842550155;1.341581389;-1.588783105
Darius Draudvila;0.430498832;-0.595757094;0.946437563;-0.256768425;0.23305002;0.761882295;-0.056785768;-1.062767085;-1.588783105
Alleyne Lett;0.81760255;0.323007507;0.480741461;-1.690924923;-0.278231467;1.688793144;-1.787838373;0.154127653;-1.588783105
Martin Machura;0.030491657;-0.672320811;0.969722368;-0.059708753;-0.353053148;0.567877698;-0.374596207;-0.513201719;-1.588783105
Freddy Herbrandt;0.172429686;0.749576786;-0.776638012;0.137350919;-0.353053148;-0.466813483;-0.760025889;-1.622146117;-1.588783105
Franz Petter;0.056298571;-1.831714236;-1.801169434;-1.406283175;-1.001507718;-1.296722034;-0.949359767;-1.828233129;-1.588783105
Krasimir Petlichki;-1.234047156;-1.61296076;-1.766242227;-0.256768425;-1.687373128;-2.773312574;-1.510599479;-1.111835421;-1.588783105
Geoffrey Elliott;-0.563067378;-2.323909558;-2.290150341;-1.592395087;-2.385708818;-0.714708245;-1.510599479;-2.92736386;-1.588783105
Jean Balezo;-1.105012583;-1.087952416;-1.498466969;-2.94991727;-2.896990305;-2.471527646;-2.903555872;-2.868481856;-1.588783105
Jason Dudley;-0.614681207;0.268319138;0.504026266;0.038821083;-0.103647545;1.634902978;-0.17173848;1.714500744;-1.640190255
Zach Ziemek;1.191802811;0.771452133;-0.310941911;1.352552227;-1.026448278;1.149891487;0.943979019;-0.7585434;-1.640190255
Bart Bennema;0.895023294;-0.12543712;0.166396593;-0.059708753;0.108347219;-0.402145284;0.024357323;-0.945003078;-1.640190255
Yuriy Blonskyy;-0.756619237;-0.72700918;-0.113021068;0.531470262;-0.577518191;0.190646538;1.261789458;-1.033326083;-1.640190255
Gonzalo Barroilhet;-0.963074553;-0.978575678;-0.404081131;-0.552357932;-1.512789205;-0.111138389;0.430072777;-0.670220395;-1.640190255
J¢n Arnar Magn£sson;0.495016118;0.749576786;0.923152758;0.640947857;0.320341982;0.061310141;0.632930504;0.752761355;-1.683029546
Mohammed J.M. Al-Qaree;1.075671695;0.727701438;-0.520505156;0.531470262;0.108347219;-0.833266609;-0.17173848;-0.12065503;-1.683029546
M†rcio de Souza;-0.782426152;-0.934824983;-1.847739044;-1.121641428;-1.525259485;-2.105074519;-2.572221584;-1.131462755;-1.683029546
HervÇ MahÇ;-2.911496601;-3.5598667;-1.288903723;-2.512006888;-4.181429164;-1.469170564;-2.734507766;-1.102021753;-1.683029546
Trey Hardee;1.978913704;0.640200047;0.306105423;0.235880754;0.781742348;0.546321632;0.842550155;0.998103035;-1.725868837
Zach Ziemek;1.462775413;1.296460477;-0.718425999;-0.552357932;-0.365523428;-0.402145284;0.842550155;-0.523015386;-1.725868837
Erik Surjan;0.495016118;0.005814966;-0.287657106;0.33441059;-0.639869592;1.096001322;-0.374596207;-0.032332025;-1.725868837
Pavel Havl°cek;-0.808233066;0.323007507;-0.21780269;0.838007529;-0.228350346;-0.229696754;0.430072777;-0.130468697;-1.725868837
Armando Ossena;-2.163096079;-1.208266828;-1.96416307;-3.376879891;-2.435589938;-0.951824974;-3.221366311;-1.15109009;-1.725868837
Dmitriy Karpov;0.546629947;0.10425403;1.80797535;0.235880754;-0.003885303;0.589433764;1.052169807;-1.092208086;-1.777275986
Ryan Harlan;0.120815857;-0.573881747;1.90111457;1.560559658;-0.003885303;0.524765566;-0.374596207;0.301332662;-1.777275986
Ryan Harlan;-0.227577489;0.005814966;1.738120935;0.936537365;-0.091177264;0.255314737;0.430072777;-0.01270469;-1.777275986
Tom Erik Olsen;1.282127012;0.213630768;-0.660213986;-2.413477052;0.070936378;0.826550493;1.052169807;-1.082394419;-1.777275986
Pr¢dromos Kork°zoglou;0.701471435;-0.256689206;0.620450292;-0.256768425;-0.764572394;0.837328526;0.22721505;-0.640779393;-1.777275986
Jianbo Wang;-1.156626412;-0.026998056;0.74851672;-0.256768425;-1.787135369;1.042111156;0.22721505;0.664438349;-1.777275986
Kristjan Rahnu;1.824072217;0.585511678;1.889472167;-1.318701099;0.008584977;1.785795442;-0.077071541;0.880339029;-1.820115277
Ryan Harlan;-0.446936262;-1.109827764;1.097788795;0.531470262;-0.552577631;0.535543599;0.430072777;0.487792339;-1.820115277
Erwin Reiterer;-0.085639459;0.47613494;0.853298342;1.144544796;-1.562670326;-0.035692157;-0.760025889;1.135494377;-1.820115277
William Frullani;0.288560802;0.749576786;0.073257373;1.243074631;-0.801983235;0.363095069;-0.17173848;-1.200158426;-1.820115277
Hristos Halitsios;0.520823033;0.673013069;-0.439008338;0.33441059;-0.764572394;-0.42370135;0.024357323;-2.525003503;-1.820115277
Wilfried Gouacide;1.140188982;0.563636331;-1.498466969;-2.150730824;0.158228339;-2.180520751;-1.138693646;-2.093202144;-1.820115277
Holger Schmidt;0.546629947;-0.333252923;0.93479516;0.235880754;0.045995818;0.600211797;-1.138693646;-0.483760717;-1.862954568
Gerhard Rîser;-0.021122173;-0.442629661;0.387602241;-0.552357932;-0.402934269;0.675658029;0.024357323;-0.886121074;-1.862954568
Jason Dudley;-0.227577489;0.749576786;0.899867952;-0.059708753;-0.440345109;0.546321632;0.430072777;-0.051959359;-1.905793859
Darius Draudvila;0.753085264;0.268319138;1.190928016;0.137350919;0.19563918;-0.165028555;-0.17173848;-0.326742042;-1.905793859
Ryan Harlan;-0.446936262;-1.230142176;1.481988079;0.432940426;-1.450437804;1.085223289;0.328643913;1.047171372;-1.905793859
Tommy Skipper;1.191802811;-2.302034211;-0.2643723;0.038821083;-0.253290907;0.319982936;1.471409109;0.693879351;-1.957201009
Petri Keskitalo;1.256320097;1.077707;0.06161497;0.038821083;-0.926686036;-1.878735824;0.024357323;-0.513201719;-1.957201009
Gyula Hubai;-0.563067378;-2.181719799;-1.347115736;-2.052200988;-2.53535218;0.255314737;-1.510599479;-1.975438138;-1.957201009
Witold Gierutto;-0.834039981;-2.498912339;0.573880682;-1.318701099;-1.924308451;-0.089582323;-2.051553418;0.203195989;-2.0000403
Bryan Clay;1.733748016;-3.986435979;0.88822555;0.33441059;0.769272068;1.688793144;0.632930504;1.420090727;-2.042879591
Kevin Dwyer;0.236946973;0.399571223;0.119826983;1.04601496;-0.989037437;-1.458392531;0.430072777;0.674252017;-2.042879591
Chen Zebin;-0.227577489;0.060503335;-1.079340478;-0.935529516;-1.2010322;-0.563815781;-0.374596207;0.73313402;-2.042879591
Bharatinder Singh;0.778892178;0.749576786;0.515668669;-0.158238589;-0.003885303;1.430120349;-1.138693646;0.801829691;-2.085718882
Matej MÇhes;-1.156626412;-0.650445463;-0.683498792;0.640947857;-1.500318925;-1.264387935;-1.328027525;-0.081400361;-2.085718882
Vitaliy Kolpakov;0.495016118;0.432384245;0.527311072;0.838007529;0.769272068;0.535543599;-0.374596207;-0.47394705;-2.128558173
Igor Maryin;0.056298571;-0.464505009;0.026687763;0.235880754;-1.063859118;0.729548195;0.842550155;-1.15109009;-2.128558173
Gary Kinder;0.056298571;0.858953524;1.505272884;-0.650887768;-0.203409786;0.492431466;-0.17173848;1.282699385;-2.171397464
Leonid Andreev;0.404691917;0.290194485;1.284067236;0.235880754;0.133287779;0.352317035;0.842550155;0.389655667;-2.214236755
Ryan Harlan;-0.137253288;-1.0113887;1.435418469;0.640947857;-0.016355583;0.115200306;0.430072777;-0.208978035;-2.214236755
Yuriy Blonskyy;0.288560802;-0.026998056;0.410887046;-0.256768425;-0.664810153;-0.714708245;1.471409109;-0.542642721;-2.257076046
Hitoshi Maruono;0.262753887;-0.256689206;-0.450650741;0.640947857;-1.924308451;-1.90029189;0.430072777;-0.101027695;-2.257076046
Giovanni Lux;-2.421165225;-3.669243438;-1.114267685;-2.94991727;-3.769909918;-1.889513857;-2.396411554;-0.660406728;-2.257076046
Trevor Phillips;-1.130819498;-0.781697549;-1.475182164;-0.158238589;-1.961719291;-1.964960089;-1.510599479;-0.768357067;-2.299915337
Darius Draudvila;1.346644298;0.213630768;0.911510355;0.432940426;0.1831689;1.53790068;-0.077071541;-0.807611736;-2.342754628
Thomas Friedli;-1.427599015;-1.459833326;-1.009486062;0.33441059;-3.24615815;-2.202076818;-0.949359767;-1.04313975;-2.385593919
John van Mullem;-2.666330913;-2.323909558;-2.394931963;-2.052200988;-3.383331232;-2.988873237;-2.227363448;-3.319910549;-2.385593919
Hugo Ramos;-0.834039981;-2.498912339;-3.512602606;-1.964618912;-2.747346943;-2.579307977;-3.532414826;-3.261028546;-2.385593919
Ryan Harlan;-0.304998233;-1.459833326;0.818371135;1.04601496;-1.051388838;0.104422273;0.22721505;0.664438349;-2.42843321
Pau Tonnesen;-0.446936262;0.10425403;-0.147948275;0.739477693;-0.240820627;0.664879996;0.430072777;0.44853767;-2.514111793
Heinz Oberbeck;-0.279191318;0.508947962;-0.380796326;-1.592395087;-1.001507718;-0.359033152;-2.051553418;-0.709475064;-2.548383225
Yosley Azcuy;1.772458388;0.027690313;0.282820618;0.531470262;0.008584977;0.481653433;-0.760025889;-0.051959359;-2.711172532
J?nis Dimza;-1.375985186;-0.858261266;0.620450292;-0.935529516;-3.183806749;0.276870803;-2.572221584;-1.631959784;-2.754011823
Bart Goodell;-0.137253288;-0.748884528;0.818371135;-0.35529826;-0.527637071;0.751104261;0.22721505;0.517233341;-2.796851114
Jerzy P?awczyk;-2.421165225;-1.558272391;-1.999090277;-1.318701099;-2.847109184;-1.232053835;-2.572221584;-0.984257747;-2.985343994
The¢doros Kosmidis;-1.879220019;-2.061405387;-1.940878265;-1.121641428;-2.148773494;-1.512282697;-1.138693646;-1.622146117;-3.250947599
Hans-Heinrich Sievert;-0.279191318;-0.442629661;0.585523084;-1.592395087;0.133287779;0.610989831;-2.396411554;-0.287487373;-3.328058323
Ryan Harlan;-0.085639459;-1.656711455;1.71483613;0.838007529;-0.253290907;0.147534406;0.024357323;0.850898027;-5.350072862
Sergey Timshin;0.430498832;-0.333252923;-0.03152425;1.243074631;0.90644515;-0.035692157;0.024357323;-1.111835421;-5.701355049
Tom Pappas;0.636954148;0.804265155;1.842902557;-0.059708753;0.669509827;1.667237078;1.052169807;-0.248232704;-5.769897915
Andrei Krauchanka;-0.163060203;1.482400932;0.166396593;1.243074631;0.544807025;-0.165028555;0.741121292;0.595742679;-5.769897915
Maurice Smith;0.753085264;0.268319138;2.133962621;0.038821083;1.081029073;2.454033497;-0.374596207;-1.052953417;-5.769897915
Maurice Smith;0.495016118;0.377695876;1.738120935;0.640947857;0.457515064;2.022912171;-0.273167344;-0.876307407;-5.769897915
AndrÇ Niklaus;-0.279191318;0.673013069;-0.019881847;0.235880754;-0.215880066;0.330760969;1.471409109;0.320959996;-5.769897915
Romain Barras;-0.279191318;-0.158250141;0.88822555;-0.256768425;0.170698619;0.244536704;0.943979019;0.693879351;-5.769897915
Yordani Garc°a;1.256320097;-0.070748751;0.445814254;0.640947857;-0.078706984;0.81577246;-0.17173848;0.939221032;-5.769897915
Jacob Minah;1.024057866;1.898032537;-0.101378665;-0.453828096;1.205731875;0.028976041;0.430072777;-0.689847729;-5.769897915
Aleksandr Pogorelov;-0.498550092;0.137067052;1.004649575;0.640947857;-1.051388838;1.591790846;0.328643913;1.115867042;-5.769897915
Norman MÅller;0.030491657;0.508947962;0.422529449;-0.552357932;0.831623469;-0.42370135;0.53150164;0.831270692;-5.769897915
Paul Terek;0.198236601;0.24644379;0.946437563;0.531470262;0.657039547;0.072088174;1.052169807;-0.650593061;-5.769897915
Hans van Alphen;-0.163060203;0.858953524;1.02793438;-1.318701099;0.931385711;0.675658029;-0.374596207;0.497606006;-5.769897915
Carlos Chinin;0.636954148;1.59177767;-0.357511521;1.243074631;0.856564029;-1.14582957;-0.563930086;-0.797798069;-5.769897915
Ryan Harlan;0.469209204;-1.164516133;1.481988079;1.352552227;-0.415404549;0.104422273;0.430072777;0.330773663;-5.769897915
Oleksiy Kasyanov;1.191802811;0.858953524;0.480741461;-0.552357932;0.943855991;-0.003358058;-0.469263147;-0.905748409;-5.769897915
Leonel Su†rez;-0.279191318;0.399571223;-0.834850024;-0.83699968;0.432574503;-0.262030853;-0.17173848;2.077606432;-5.769897915
Jake Arnold;-0.356612062;-0.72700918;0.701947109;0.235880754;0.657039547;-0.563815781;0.842550155;-0.316928374;-5.769897915
Carlos Chinin;0.288560802;0.771452133;-0.567074766;1.659089494;0.756801788;-1.059605305;-0.374596207;-0.336555709;-5.769897915
Paul Terek;0.262753887;-0.49731803;0.620450292;0.137350919;0.370223102;0.891218692;0.632930504;-0.542642721;-5.769897915
Ryan Harlan;-0.692101951;-1.033264047;1.889472167;1.144544796;-0.677280433;0.147534406;0.024357323;0.703693018;-5.769897915
Oleksiy Kasyanov;0.95954058;0.771452133;-0.019881847;-0.453828096;0.943855991;0.255314737;-0.760025889;-1.131462755;-5.769897915
Chris Boyles;-0.808233066;0.158942399;0.678662304;1.243074631;-0.377993708;-0.068026257;0.632930504;0.124686651;-5.769897915
Jake Arnold;-0.356612062;-0.880136614;0.224608606;0.235880754;0.19563918;-0.768598411;0.632930504;0.173754987;-5.769897915
Yuri Yeramich;-10.82131591;-9.345896152;-8.448981279;-8.467588074;-10.26692589;-7.666539617;-5.317562824;-6.862644422;-5.769897915
William Frullani;0.520823033;0.47613494;0.247893411;0.33441059;0.445044783;0.772660328;-0.17173848;-0.621152059;-5.769897915
Chris Boyles;-0.692101951;0.027690313;0.98136477;1.144544796;-0.714691273;-0.208140688;0.842550155;-0.542642721;-5.769897915
Vitaliy Smirnov;-10.82131591;-9.345896152;-8.448981279;-8.467588074;-10.26692589;-7.666539617;-5.317562824;-6.862644422;-5.769897915
Pavel Andreev;-1.659861246;-0.464505009;0.655377499;0.838007529;-1.126210519;0.837328526;0.430072777;0.497606006;-5.769897915
Victor Covalenco;-10.82131591;-9.345896152;-8.448981279;-8.467588074;-10.26692589;-7.666539617;-5.317562824;-6.862644422;-5.769897915
Alexis Chiv†s;0.172429686;0.880828872;0.864940745;-1.034059351;-1.051388838;1.074445255;-0.760025889;0.281705327;-5.769897915
William Valor;-10.82131591;-9.345896152;-8.448981279;-8.467588074;-10.26692589;-7.666539617;-5.317562824;-6.862644422;-5.769897915
